file,rel_path,block,n_tokens,speaker,source,ai_draft,translation
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,14,44,UNKNOWN_6d,旦那……あちきが頼むのは筋違い<6E5C>かもしれないけど、色さんを<6E5C>救ってやってくれないかい?,"나리……제가 부탁하는 게 이상할<6E5C>수도 있지만, 시키씨를<6E5C>구해주지 않겠어요?","나리……제가 부탁하는 게 이상할<6E5C>수도 있지만, 시키씨를<6E5C>구해주지 않겠어요?"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,15,28,UNKNOWN_6d,色さん、旦那にはずいぶんと心を<6E5C>開いていたようだし……,"시키씨, 나리한테는 꽤 마음을<6E5C>열었던 것 같고……","시키씨, 나리한테는 꽤 마음을<6E5C>열었던 것 같고……"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,16,9,주인공,……わかりました,……알겠습니다,……알겠습니다
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,17,28,UNKNOWN_6d,めずらしく頼もしいねぇ、旦那!<6E5C>よろしく頼みましたよ!,"웬일로 든든하네요, 나리!<6E5C>잘 부탁드려요!","웬일로 든든하네요, 나리!<6E5C>잘 부탁드려요!"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,18,11,주인공,任せてください……!,맡겨주세요……!,맡겨주세요……!
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,19,13,주인공,俺、色さんを追いかけます,시키씨를 쫓겠습니다,시키씨를 쫓겠습니다
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,20,11,UNKNOWN_6d,頼みましたよ、旦那!,"부탁드려요, 나리!","부탁드려요, 나리!"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,21,9,[효과음/내레이션],タッタッタッ……,다다닥……,다다닥……
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,22,5,주인공,色さん!,시키씨!,시키씨!
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,23,21,Shiki,もう、いい…….<6E5C>私のことは放っておいて,"이제, 됐어…….<6E5C>나는 신경 쓰지 마","이제, 됐어…….<6E5C>나는 신경 쓰지 마"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,24,5,주인공,しかし!,하지만!,하지만!
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,25,8,Shiki,もう、いい……,"이제, 됐어…","이제, 됐어…"
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,26,3,[효과음/내레이션],スッ,스윽,스윽
dom3Shiki_L09.mes,Script/dom3Shiki_L09.mes,27,8,주인공,(色さん……),(시키씨……),(시키씨……)
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,0,3,주인공,ん?,음?,음?
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,1,43,주인공,(色さんだ……あんな格好で、<6E5C>どこに行くんだ?蜜蜂屋は<6E5C>追い出されたはずなのに……),"(시키씨다……저런 차림으로,<6E5C>어딜 가지? 미츠바치야에서<6E5C>쫓겨났을 텐데……)","(시키씨다……저런 차림으로,<6E5C>어딜 가지? 미츠바치야에서<6E5C>쫓겨났을 텐데……)"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,2,3,[효과음/내레이션],スッ,스윽,스윽
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,3,30,주인공,(むむ……あの様子、ただごと<6E5C>じゃない!追いかけないと!),"(음음……저 모습, 심상치<6E5C>않아! 쫓아가야 해!)","(음음……저 모습, 심상치<6E5C>않아! 쫓아가야 해!)"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,4,7,[효과음/내레이션],タッタッタッ,다다닥,다다닥
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,5,26,주인공,(こんな町はずれに来て、<6E5C>何をするつもりだ……?),"(이런 변두리까지 와서,<6E5C>뭘 하려는 거지?)","(이런 변두리까지 와서,<6E5C>뭘 하려는 거지?)"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,6,3,Shiki,……,……,……
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,7,5,[효과음/내레이션],ゴソゴソ,부스럭,부스럭
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,8,11,주인공,(あ……あれは!?),(아……저건!?),(아……저건!?)
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,9,5,주인공,色さん!,시키씨!,시키씨!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,10,2,Shiki,!,!,!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,11,10,Shiki,……私に、何か用?,……나한테 볼일?,……나한테 볼일?
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,12,32,주인공,色さん!その手に持っているのは<6E5C>……ご禁制の薬じゃないのか!?,시키씨! 그 손에 든 건<6E5C>……금지된 약 아니야!?,시키씨! 그 손에 든 건<6E5C>……금지된 약 아니야!?
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,13,43,Shiki,……あなたもこれがほしいの?<6E5C>私といっしょに堕ちるというのなら<6E5C>、吸わせてあげる……,"……당신도 이게 갖고 싶어?<6E5C>나와 함께 타락하겠다면<6E5C>, 피우게 해줄게……","……당신도 이게 갖고 싶어?<6E5C>나와 함께 타락하겠다면<6E5C>, 피우게 해줄게……"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,14,5,주인공,く……!,큭……!,큭……!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,15,13,[선택지],力づくで止める怒鳴りつける,힘으로 막는다\호통친다,힘으로 막는다\호통친다
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,16,21,주인공,と、とにかくそんなもの<6E5C>早く捨てるんだ!,"아, 아무튼 그런 건<6E5C>빨리 버려!","아, 아무튼 그런 건<6E5C>빨리 버려!"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,17,16,Shiki,なぜ?……あなたには関係ないわ,왜?……당신하고는 상관없어,왜?……당신하고는 상관없어
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,18,23,Shiki,もう、どうでもいいの.<6E5C>どこまで堕ちても……,이제 상관없어.<6E5C>어디까지 떨어져도……,이제 상관없어.<6E5C>어디까지 떨어져도……
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,19,28,주인공,うむむ……口で言ってわからない<6E5C>なら、力づくでも……!,"으으음……말로 해서 모르겠다<6E5C>면, 힘으로라도……!","으으음……말로 해서 모르겠다<6E5C>면, 힘으로라도……!"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,20,4,[효과음/내레이션],ダッ!,탓!,탓!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,21,6,[효과음/내레이션],バシュッ!,슈욱!,슈욱!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,22,12,주인공,ぐあああぁぁぁ~!!!,크아아아악~!!!,크아아아악~!!!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,23,4,[효과음/내레이션],バタッ,쿵,쿵
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,24,29,주인공,(う、うぅ、しまった……<6E5C>色さんって、強いんだった……),"(으, 으윽, 이런……<6E5C>시키 씨, 강했었지……)","(으, 으윽, 이런……<6E5C>시키 씨, 강했었지……)"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,25,8,주인공,馬鹿者っ!!!,바보녀석!!!,바보녀석!!!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,26,2,Shiki,!,!,!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,27,35,주인공,いい加減にしないか!<6E5C>いつまで自分から逃げ続ければ<6E5C>気が済むんだ!?,적당히 해!<6E5C>언제까지 도망만 쳐야<6E5C>속이 시원하겠어!?,적당히 해!<6E5C>언제까지 도망만 쳐야<6E5C>속이 시원하겠어!?
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,28,54,주인공,そうやってあなたを大切に思う<6E5C>人間の気持ちまで裏切って、<485C>悪魔に魂を売って六道魔界へ<6E5C>でも堕ちるつもりか!,"그렇게 당신을 아끼는<6E5C>사람들 마음까지 배신하고,<485C>악마에 영혼 팔아 육도마계로<6E5C>떨어질 셈이냐!","그렇게 당신을 아끼는<6E5C>사람들 마음까지 배신하고,<485C>악마에 영혼 팔아 육도마계로<6E5C>떨어질 셈이냐!"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,29,7,Shiki,……わ、私は,"……나, 난","……나, 난"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,30,32,주인공,こんな物に逃げて……一度も闘おう<6E5C>とせず、すべてを捨てるのか!,이런 것에 도망쳐서……싸우지 않고<6E5C>모든 걸 버리는 거냐!,이런 것에 도망쳐서……싸우지 않고<6E5C>모든 걸 버리는 거냐!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,31,44,주인공,……なぜ、どうしてひとりで<6E5C>行こうとする!?<485C>どうして俺を……俺を<6E5C>信じて頼らない!!,"……왜, 어째서 혼자<6E5C>가려는 거야!?<485C>왜 날……날<6E5C>믿고 의지 안 해!!","……왜, 어째서 혼자<6E5C>가려는 거야!?<485C>왜 날……날<6E5C>믿고 의지 안 해!!"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,32,6,Shiki,う……うぅ,으……으윽,으……으윽
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,33,60,주인공,この世界に意味があろうと<6E5C>なかろうと、今こうして<6E5C>生きている俺たちは<485C>このぬくもりを信じて生きれば<6E5C>いいじゃないか!!,"이 세계에 의미가 있든<6E5C>없든, 지금 이렇게<6E5C>살아 있는 우리는<485C>이 온기를 믿고 살아가면<6E5C>되는 거잖아!!","이 세계에 의미가 있든<6E5C>없든, 지금 이렇게<6E5C>살아 있는 우리는<485C>이 온기를 믿고 살아가면<6E5C>되는 거잖아!!"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,34,10,Shiki,信じて……いいの?,믿어도 돼?,믿어도 돼?
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,35,8,주인공,当たり前だ!!,당연하잖아!!,당연하잖아!!
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,36,3,Shiki,……,……,……
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,37,11,주인공,さぁ、もう行こう……,"자, 이제 가자……","자, 이제 가자……"
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,38,3,Shiki,……,……,……
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,39,4,[효과음/내레이션],コクン,끄덕,끄덕
dom3Shiki_L10.mes,Script/dom3Shiki_L10.mes,40,15,주인공,(……色さんは、俺が守る!),(시키씨는 내가 지킨다!),(시키씨는 내가 지킨다!)
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,0,13,UNKNOWN_1e,おう、ちょっと付き合えよ,"어이, 잠깐 놀아줘","어이, 잠깐 놀아줘"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,1,23,UNKNOWN_1e,……お前では、<6E5C>私と交わることはできない……,"……네놈으론,<6E5C>나와 어울릴 수 없어……","……네놈으론,<6E5C>나와 어울릴 수 없어……"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,2,3,주인공,ん?,음?,음?
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,3,24,UNKNOWN_74,そう言うなよ.<6E5C>楽しいところに連れてってやるぜ,그러지 말라고.<6E5C>재밌는 데 데려가 줄게,그러지 말라고.<6E5C>재밌는 데 데려가 줄게
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,4,6,Shiki,……死んで,……죽어,……죽어
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,5,4,[효과음/내레이션],チャッ,챙,챙
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,6,5,[효과음/내레이션],ヒュッ!,휙!,휙!
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,7,44,UNKNOWN_74,うわわ!テ、テメェ、<6E5C>いきなり刀を抜くって……!<485C>声かけただけで、<6E5C>そりゃァねぇだろ!,"으악! 너, 갑자기<6E5C>칼을 뽑다니……!<485C>말만 걸었는데,<6E5C>너무하잖아!","으악! 너, 갑자기<6E5C>칼을 뽑다니……!<485C>말만 걸었는데,<6E5C>너무하잖아!"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,8,19,주인공,(今の色さんの太刀筋……本気だ!<6E5C>),(방금 시키의 검술……진심이다<6E5C>),(방금 시키의 검술……진심이다<6E5C>)
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,9,13,[선택지],成り行きを見守る止めに入る,지켜본다\싸움을 말린다,지켜본다\싸움을 말린다
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,10,60,주인공,(とはいえ、狂エ門もそう簡単に<6E5C>斬られる男ではないだろう)<485C>(止めに入って文句を言われても<6E5C>かなわんし、放っておくか),"(하긴, 쿄에몬도 그리 쉽게<6E5C>베일 놈은 아니겠지)<485C>(말렸다가 트집 잡혀도<6E5C>곤란하니, 내버려 둘까)","(하긴, 쿄에몬도 그리 쉽게<6E5C>베일 놈은 아니겠지)<485C>(말렸다가 트집 잡혀도<6E5C>곤란하니, 내버려 둘까)"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,11,28,UNKNOWN_74,く……冗談じゃねぇ、<6E5C>テメェの相手なんてしてられるか!,"큭……농담 마,<6E5C>네놈 상대나 하고 있을까 보냐!","큭……농담 마,<6E5C>네놈 상대나 하고 있을까 보냐!"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,12,23,Shiki,……そう、みんな私から去って<6E5C>いけばいい……,"……그래, 다들 나를 떠나<6E5C>가면 돼……","……그래, 다들 나를 떠나<6E5C>가면 돼……"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,13,44,주인공,(し、色さんに軽はずみな気持ちで<6E5C>声をかけるのは、やめておいた方が<6E5C>よさそうだな……),"(시, 시키 씨한테 경솔하게<6E5C>말을 거는 건, 그만두는 게<6E5C>좋을 것 같군……)","(시, 시키 씨한테 경솔하게<6E5C>말을 거는 건, 그만두는 게<6E5C>좋을 것 같군……)"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,14,6,Shiki,死になさい,죽어,죽어
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,15,9,주인공,ちょっと待った!,잠깐 기다려!,잠깐 기다려!
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,16,20,UNKNOWN_74,なんだテメェ!<6E5C>邪魔するんじゃねぇよ!,"뭐야, 넌!<6E5C>방해하지 말라고!","뭐야, 넌!<6E5C>방해하지 말라고!"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,17,44,주인공,邪魔って……今の太刀筋を見た<6E5C>だろう.お前はここで本気の命の<6E5C>やりとりをするつもりか?,방해라니……방금 그 검술을<6E5C>봤겠지.너 여기서 진짜 목숨을<6E5C>걸 셈이냐?,방해라니……방금 그 검술을<6E5C>봤겠지.너 여기서 진짜 목숨을<6E5C>걸 셈이냐?
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,18,6,UNKNOWN_74,……ちっ!,……칫!,……칫!
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,19,11,주인공,色さんも、刀を納めて,"시키, 칼 거둬요","시키, 칼 거둬요"
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,20,3,Shiki,……,……,……
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,21,3,[효과음/내레이션],スッ,스윽,스윽
dom3Shiki_M01.mes,Script/dom3Shiki_M01.mes,22,29,주인공,(ふぅ、なんで俺が喧嘩の仲裁を<6E5C>しなきゃならんのだ……),"(휴, 왜 내가 싸움을 말려야<6E5C>하는 건지……)","(휴, 왜 내가 싸움을 말려야<6E5C>하는 건지……)"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,0,26,UNKNOWN_6d,旦那、今日はどちらにお酌をして<6E5C>ほしいんですかい?,"나리, 오늘은 누구한테 술을<6E5C>따라드릴까요?","나리, 오늘은 누구한테 술을<6E5C>따라드릴까요?"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,1,3,Shiki,……,……,……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,2,6,주인공,えっと……,음……,음……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,3,19,[선택지],色さんに頼もうかな千夜さんに頼もうかな,시키한테 부탁할까\치요한테 부탁할까,시키한테 부탁할까\치요한테 부탁할까
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,4,16,주인공,それじゃ、色さんにお願いします,"그럼, 시키한테 부탁할게요","그럼, 시키한테 부탁할게요"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,5,41,UNKNOWN_6d,あらあら……妨けるじゃないか.<6E5C>ホラ、色さん、ご指名だよ.<6E5C>色さんが愛おしいって,"어머어머……샘나잖아.<6E5C>이봐, 시키 씨, 지명이야.<6E5C>시키 씨가 사랑스럽다니","어머어머……샘나잖아.<6E5C>이봐, 시키 씨, 지명이야.<6E5C>시키 씨가 사랑스럽다니"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,6,17,주인공,いや、そこまで言ってないですよ!,"아니, 그렇게까진 안 했어요!","아니, 그렇게까진 안 했어요!"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,7,25,주인공,そんなこと言ったら、<6E5C>色さんに怒られてしまう……,"그런 말 하면,<6E5C>시키 씨한테 혼나겠는데……","그런 말 하면,<6E5C>시키 씨한테 혼나겠는데……"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,8,3,Shiki,……,……,……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,9,10,주인공,(……あ、あれ?),(……어라?),(……어라?)
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,10,21,UNKNOWN_6d,フフ、照れない照れない.<6E5C>ほら、色さんも,"후후, 부끄러워 말고.<6E5C>자, 시키도","후후, 부끄러워 말고.<6E5C>자, 시키도"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,11,5,Shiki,えぇ……,네……,네……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,12,7,[효과음/내레이션],とくとく……,졸졸……,졸졸……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,13,27,주인공,(へぇ……千夜さんの言うことには<6E5C>素直なんだな……),(허……치요 씨 말은<6E5C>고분고분 잘 듣는구나……),(허……치요 씨 말은<6E5C>고분고분 잘 듣는구나……)
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,14,20,주인공,それじゃ、<6E5C>千夜さんにお願いしようかな,"그럼,<6E5C>치요 씨한테 부탁해 볼까나","그럼,<6E5C>치요 씨한테 부탁해 볼까나"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,15,16,UNKNOWN_6d,あら、あちきでいいんですかい?,"어머, 저라도 괜찮겠어요?","어머, 저라도 괜찮겠어요?"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,16,15,주인공,いや、そんなに深い意味は……,"아니, 그리 깊은 뜻은……","아니, 그리 깊은 뜻은……"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,17,23,UNKNOWN_6d,いやだね、旦那.<6E5C>あちきのお酌は高いですよ?,"싫은데요, 나리.<6E5C>제 술은 비싸다고요?","싫은데요, 나리.<6E5C>제 술은 비싸다고요?"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,18,8,Shiki,……楽しそうね,……즐겁네,……즐겁네
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,19,39,UNKNOWN_6d,そらそうだよ.自分が楽しまなきゃ<6E5C>、客を楽しませるなんて<6E5C>できやしないからね,그야 그렇지.자기가 즐겁지 않으면<6E5C>손님을 즐겁게 할 수<6E5C>없으니까,그야 그렇지.자기가 즐겁지 않으면<6E5C>손님을 즐겁게 할 수<6E5C>없으니까
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,20,6,UNKNOWN_6d,はい、旦那,"네, 나리","네, 나리"
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,21,7,[효과음/내레이션],とくとく……,졸졸……,졸졸……
dom3Shiki_M02.mes,Script/dom3Shiki_M02.mes,22,27,주인공,(すごいな、千夜さん.<6E5C>色さんと普通に話してる……),"(대단하네, 치요 씨.<6E5C>시키랑 잘 얘기하네……)","(대단하네, 치요 씨.<6E5C>시키랑 잘 얘기하네……)"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,0,51,주인공,(すっかり暗くなってしまっ<6E5C>た……)<485C>(ん?人影が……<6E5C>こんな夜更けに誰だ?<6E5C>まさか、もののけ!?),"(완전히 어두워졌<6E5C>군……)<485C>(음? 사람 그림자가……<6E5C>이 밤중에 누구지?<6E5C>설마, 요괴!?)","(완전히 어두워졌<6E5C>군……)<485C>(음? 사람 그림자가……<6E5C>이 밤중에 누구지?<6E5C>설마, 요괴!?)"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,1,3,[효과음/내레이션],スッ,스윽,스윽
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,2,10,주인공,うわ!色さんか!?,으악! 시키야!?,으악! 시키야!?
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,3,3,Shiki,……,……,……
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,4,37,주인공,これからお仕事……にしては、<6E5C>遅いですね.<6E5C>どこかへ行っていたんですか?,"이제부터 일……치고는,<6E5C>늦네요.<6E5C>어디 갔다 오신 거예요?","이제부터 일……치고는,<6E5C>늦네요.<6E5C>어디 갔다 오신 거예요?"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,5,8,Shiki,……声が、近い,소리가 가까워,소리가 가까워
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,6,3,주인공,声?,소리,소리
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,7,23,[선택지],色さんを呼ぶ声ですか?色さんが求める声ですか?,시키를 부르는 소리?\시키가 원하는 소리?,시키를 부르는 소리?\시키가 원하는 소리?
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,8,21,주인공,それって、色さんを呼ぶ声の<6E5C>ことですか?,"그거, 시키를 부르는 소리<6E5C>얘긴가요?","그거, 시키를 부르는 소리<6E5C>얘긴가요?"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,9,11,Shiki,……違う.これは……,……아니야.이건……,……아니야.이건……
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,10,18,주인공,あ、ちょっと!<6E5C>待ってくださいよ!,"아, 잠깐만요!<6E5C>기다려 주세요!","아, 잠깐만요!<6E5C>기다려 주세요!"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,11,29,주인공,(……どんな人が色さんを呼んで<6E5C>いるっていうんだ……?),(……어떤 사람이 시키를<6E5C>부르고 있다는 거지……?),(……어떤 사람이 시키를<6E5C>부르고 있다는 거지……?)
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,12,21,주인공,それって、色さんが求める人の声<6E5C>ですか?,그거 시키가 원하는<6E5C>사람 소리인가요?,그거 시키가 원하는<6E5C>사람 소리인가요?
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,13,22,Shiki,私が求める……そう、<6E5C>私の魂が求める声……,내가 원해……<6E5C>영혼이 원하는 소리……,내가 원해……<6E5C>영혼이 원하는 소리……
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,14,33,주인공,それが近いということは、その人が<6E5C>近くまで来ているってことですか,"그게 가까워졌다는 건, 그 사람이<6E5C>근처까지 왔다는 뜻인가요","그게 가까워졌다는 건, 그 사람이<6E5C>근처까지 왔다는 뜻인가요"
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,15,11,Shiki,……行かなくては……,……가야만 해……,……가야만 해……
dom3Shiki_M03.mes,Script/dom3Shiki_M03.mes,16,23,주인공,(色さんが求める人……<6E5C>どんな人なんだろう),(시키가 원하는 사람……<6E5C>어떤 사람일까),(시키가 원하는 사람……<6E5C>어떤 사람일까)
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,0,25,주인공,あの、色さんはどうしてここで<6E5C>働いてるんですか?,"저기, 시키는 왜 여기서<6E5C>일하는 거예요?","저기, 시키는 왜 여기서<6E5C>일하는 거예요?"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,1,16,Shiki,……千夜さんに拾われたから……,……치요 씨가 거둬줘서……,……치요 씨가 거둬줘서……
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,2,22,주인공,千夜さんに言われたから、<6E5C>ってことですか?,"치요 씨가 말해서,<6E5C>그런 거예요?","치요 씨가 말해서,<6E5C>그런 거예요?"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,3,21,Shiki,いえ……ここには、<6E5C>明かりがあるから……,"아니……여기엔,<6E5C>불빛이 있으니까……","아니……여기엔,<6E5C>불빛이 있으니까……"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,4,26,[선택지],寂しがり屋さんなんですねにぎやかなのが好きなんですね,외로움을 잘 타시는군요\떠들썩한 걸 좋아하시는군요,외로움을 잘 타시는군요\떠들썩한 걸 좋아하시는군요
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,5,21,주인공,色さんは、<6E5C>寂しがり屋さんなんですね……,"시키는,<6E5C>외로움을 잘 타시는군요……","시키는,<6E5C>외로움을 잘 타시는군요……"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,6,5,Shiki,寂しい?,외로워?,외로워?
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,7,17,주인공,……のかな、と思ったんですが……,"……그런가, 싶었는데요……","……그런가, 싶었는데요……"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,8,15,Shiki,そう……私は、寂しいのね……,그래……나는 외롭구나……,그래……나는 외롭구나……
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,9,7,주인공,色さん……?,시키……?,시키……?
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,10,26,Shiki,孤独は……寂しさを連れて……<6E5C>私をうつろにするのね,고독은……외로움을 데려와<6E5C>나를 텅 비게 하네,고독은……외로움을 데려와<6E5C>나를 텅 비게 하네
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,11,20,주인공,い、今の色さんは孤独じゃ<6E5C>ないですよ!,"지, 지금 시키는 고독하지<6E5C>않아요!","지, 지금 시키는 고독하지<6E5C>않아요!"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,12,30,주인공,千夜さんや店のお客さんたちが<6E5C>いるし、それに……俺もいます,"치요 씨나 가게 손님들이<6E5C>있고, 게다가……저도 있어요","치요 씨나 가게 손님들이<6E5C>있고, 게다가……저도 있어요"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,13,3,Shiki,……,……,……
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,14,17,주인공,(……お、俺はいらないかな……),(……내가 필요 없나……),(……내가 필요 없나……)
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,15,8,Shiki,……ありがとう,……고마워,……고마워
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,16,11,주인공,!<020A>え、あ、いいえっ,"!<020A>어, 아니에요","!<020A>어, 아니에요"
dom3Shiki_M04.mes,Script/dom3Shiki_M04.mes,17,21,주인공,色さんは、<6E5C>にぎやかなのが好きなんですね,"시키는,<6E5C>떠들썩한 걸 좋아하는군요","시키는,<6E5C>떠들썩한 걸 좋아하는군요"
